Data;CasosDia;Temp. Ins. (C);Umi. Ins. (%);Chuva (mm);CasosDiasTarget
2023-08-25;0;15.366666666666667;83.41666666666667;0.2;4
2023-08-26;2;19.54583333333333;72.25;4.453935660506502;1
2023-08-27;2;22.133333333333336;63.79166666666666;4.453935660506502;0
2023-08-28;1;25.65833333333333;53.54166666666666;4.453935660506502;2
2023-08-29;2;17.212500000000002;44.583333333333336;4.453935660506502;3
2023-08-30;4;18.825;87.33333333333333;4.453935660506502;4
2023-08-31;1;15.133333333333333;69.75;4.453935660506502;3
2023-09-01;0;13.816666666666668;55.625;4.453935660506502;7
2023-09-02;2;14.1625;59.79166666666666;4.453935660506502;1
2023-09-03;3;16.400000000000002;62.958333333333336;4.453935660506502;1
2023-09-04;4;19.116666666666667;62.16666666666666;4.453935660506502;5
2023-09-05;3;21.2875;59.875;4.453935660506502;2
2023-09-06;7;20.75;64.83333333333333;4.453935660506502;0
2023-09-07;1;18.1125;79.5;68.0;0
2023-09-08;1;22.254166666666663;72.41666666666667;4.453935660506502;1
2023-09-09;5;22.64583333333333;73.79166666666667;7.399999999999999;1
2023-09-10;2;15.891666666666666;77.95833333333333;0.2;1
2023-09-11;0;19.4125;72.25;4.453935660506502;6
2023-09-12;0;20.29583333333333;67.66666666666667;4.453935660506502;12
2023-09-13;1;17.433333333333334;83.875;29.4;17
2023-09-14;1;16.587500000000002;92.125;13.6;10
2023-09-15;1;20.683333333333334;76.75;4.453935660506502;8
2023-09-16;6;23.320833333333336;60.54166666666666;4.453935660506502;1
2023-09-17;12;24.5875;53.583333333333336;4.453935660506502;1
2023-09-18;17;18.916666666666668;75.625;15.2;21
2023-09-19;10;11.829166666666666;74.875;4.453935660506502;9
2023-09-20;8;15.5875;47.75;4.453935660506502;4
2023-09-21;1;19.1125;47.875;4.453935660506502;24
2023-09-22;1;24.654166666666665;51.79166666666666;4.453935660506502;21
2023-09-23;21;25.604166666666668;53.04166666666666;4.453935660506502;2
2023-09-24;9;24.6;63.875;4.453935660506502;0
2023-09-25;4;23.616666666666664;68.875;40.6;16
2023-09-26;24;24.40833333333333;65.75;9.599999999999998;19
2023-09-27;21;27.23333333333333;55.0;4.453935660506502;21
2023-09-28;2;27.866666666666664;52.41666666666666;4.453935660506502;8
2023-09-29;0;28.816666666666663;51.083333333333336;4.453935660506502;16
2023-09-30;16;28.254166666666663;54.75;3.2;4
2023-10-01;19;28.075;56.75;4.453935660506502;3
2023-10-02;21;19.820833333333333;79.16666666666667;4.453935660506502;28
2023-10-03;8;18.45833333333333;66.33333333333333;4.453935660506502;26
2023-10-04;16;20.3625;66.0;4.453935660506502;23
2023-10-05;4;21.5125;72.25;0.2;34
2023-10-06;3;22.175;71.66666666666667;10.6;28
2023-10-07;28;22.916666666666668;54.125;4.453935660506502;8
2023-10-08;26;26.304166666666664;49.833333333333336;4.453935660506502;2
2023-10-09;23;24.925;72.20833333333333;37.6;20
2023-10-10;34;18.379166666666663;88.08333333333333;6.8;29
2023-10-11;28;24.325;71.875;4.453935660506502;22
2023-10-12;8;25.5375;64.70833333333333;4.453935660506502;2
2023-10-13;2;17.533333333333335;84.79166666666667;49.8;10
2023-10-14;20;18.433333333333334;71.625;0.2;4
2023-10-15;29;20.495833333333334;59.16666666666666;4.453935660506502;5
2023-10-16;22;24.666666666666668;57.708333333333336;4.453935660506502;50
2023-10-17;2;22.5625;76.75;4.453935660506502;31
2023-10-18;10;16.283333333333335;65.91666666666667;4.453935660506502;35
2023-10-19;4;18.241666666666667;74.25;4.453935660506502;68
2023-10-20;5;22.575;66.41666666666667;4.453935660506502;38
2023-10-21;50;26.8;61.583333333333336;4.453935660506502;12
2023-10-22;31;21.53333333333333;74.20833333333333;16.4;2
2023-10-23;35;22.5375;74.25;4.453935660506502;53
2023-10-24;68;20.741666666666667;73.875;7.6;47
2023-10-25;38;20.954166666666666;76.83333333333333;1.7999999999999998;41
2023-10-26;12;23.7625;68.91666666666667;4.453935660506502;53
2023-10-27;2;23.90833333333333;58.375;4.453935660506502;41
2023-10-28;53;24.666666666666668;57.875;4.453935660506502;9
2023-10-29;47;20.416666666666668;79.45833333333333;17.2;5
2023-10-30;41;21.508333333333336;76.91666666666667;4.453935660506502;64
2023-10-31;53;23.120833333333334;71.41666666666667;4.453935660506502;31
2023-11-01;41;19.591666666666665;84.20833333333333;42.400000000000006;42
2023-11-02;9;18.704166666666666;89.70833333333333;38.6;3
2023-11-03;5;21.6125;87.54166666666667;22.0;8
2023-11-04;64;20.383333333333333;87.08333333333333;15.2;3
2023-11-05;31;20.166666666666668;84.95833333333333;24.0;1
2023-11-06;42;21.77916666666667;83.04166666666667;4.453935660506502;30
2023-11-07;3;19.95833333333333;87.79166666666667;10.2;72
2023-11-08;8;19.116666666666667;86.95833333333333;25.6;34
2023-11-09;3;12.666666666666666;74.58333333333333;4.453935660506502;24
2023-11-10;1;17.095833333333335;62.458333333333336;4.453935660506502;29
2023-11-11;30;21.7375;55.41666666666666;4.453935660506502;11
2023-11-12;72;22.525;56.29166666666666;4.453935660506502;1
2023-11-13;34;24.695833333333336;59.16666666666666;4.453935660506502;6
2023-11-14;24;21.683333333333334;79.45833333333333;10.6;2
2023-11-15;29;23.504166666666663;75.33333333333333;4.453935660506502;3
2023-11-16;11;26.2375;68.83333333333333;4.453935660506502;23
2023-11-17;1;27.291666666666668;61.875;4.453935660506502;12
2023-11-18;6;25.54583333333333;70.0;4.453935660506502;2
2023-11-19;2;19.316666666666663;87.70833333333333;72.4;2
2023-11-20;3;21.92083333333333;81.04166666666667;4.453935660506502;20
2023-11-21;23;25.704166666666666;76.0;4.453935660506502;8
2023-11-22;12;26.4375;71.54166666666667;4.453935660506502;12
2023-11-23;2;24.95833333333333;69.33333333333333;0.8;9
2023-11-24;2;22.5375;80.0;7.4;11
2023-11-25;20;21.066666666666663;83.125;4.453935660506502;1
2023-11-26;8;23.041666666666668;78.79166666666667;4.453935660506502;0
2023-11-27;12;24.10833333333333;79.70833333333333;4.453935660506502;8
2023-11-28;9;21.15833333333333;88.25;38.8;10
2023-11-29;11;20.79583333333333;86.16666666666667;4.453935660506502;9
2023-11-30;1;15.570833333333333;87.625;18.6;9
2023-12-01;0;17.333333333333332;89.25;0.4;8
2023-12-02;8;19.025;90.58333333333331;25.0;2
2023-12-03;10;19.879166666666663;89.70833333333333;9.6;1
2023-12-04;9;23.004166666666663;84.70833333333333;4.453935660506502;5
2023-12-05;9;25.675;78.375;4.453935660506502;13
2023-12-06;8;26.65833333333333;75.66666666666667;4.453935660506502;5
2023-12-07;2;25.816666666666663;76.91666666666667;4.453935660506502;13
2023-12-08;1;25.695833333333336;73.29166666666667;4.453935660506502;4
2023-12-09;5;22.4375;84.54166666666667;27.4;2
2023-12-10;13;21.9625;86.91666666666667;0.6;1
2023-12-11;5;22.1625;86.33333333333333;4.453935660506502;10
2023-12-12;13;21.516666666666666;88.08333333333333;22.2;2
2023-12-13;4;22.0125;80.45833333333333;4.453935660506502;6
2023-12-14;2;22.35833333333333;81.20833333333333;4.453935660506502;4
2023-12-15;1;19.704166666666666;87.33333333333333;15.2;8
2023-12-16;10;20.875;82.54166666666667;4.453935660506502;3
2023-12-17;2;22.6125;79.75;4.453935660506502;2
2023-12-18;6;22.9;79.33333333333333;4.453935660506502;0
2023-12-19;4;24.7875;75.75;4.453935660506502;4
2023-12-20;8;26.15833333333333;70.83333333333333;4.453935660506502;8
2023-12-21;3;27.754166666666663;56.333333333333336;4.453935660506502;4
2023-12-22;2;26.195833333333336;70.20833333333333;4.453935660506502;7
2023-12-23;0;25.854166666666668;70.33333333333333;0.8;1
2023-12-24;4;24.945833333333336;73.125;4.453935660506502;0
2023-12-25;8;22.7875;80.75;4.453935660506502;0
2023-12-26;4;24.291666666666668;70.41666666666667;4.453935660506502;3
2023-12-27;7;25.6875;69.08333333333333;4.453935660506502;3
2023-12-28;1;22.71666666666667;82.54166666666667;34.800000000000004;6
2023-12-29;0;20.454166666666666;87.25;4.453935660506502;6
2023-12-30;0;21.929166666666664;87.45833333333333;3.2;1
2023-12-31;3;22.2;76.75;4.453935660506502;2
